StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;Q_RelevantIDDuplicate;Q_RelevantIDDuplicateScore;Q_RelevantIDFraudScore;Sex;Age;Location_size;Income_year_family;Region;Selftrust_satisfied_proud_of_life;Justice_respect_for_everyone;New_ideas_creativity_originality;Caring_of_others;Show_personal_capabilities_admiration;Wellbeing_enjoying_life;Surprises_new_activities;Safe_environment_avoid_dangers;Being_rich_owning_expensive_stuff;Obeying_always_following_rules;Being_content_dont_ask_more;Trust_in_future_optimism;Listening_others_opinions;Being_free_to_choose_plans_activities;Loyal_with_friends_caring_near_people;Being_successful_impressionate_others;Having_fun_pleasure;Lokking_for_adventures_risk_exciting;Country_safe_from_threats_int_ext_stable_order;Command_on_others;Good_manners_dont_disturb;Religious;Not_alone_in_life;Nature_environment;Social_networks_phone;Social_network_computer;TV;Radio;Podcast;Newspaper_print;Newspaper_phone;Newspaper_computer;Magazines;Party_to_vote_important_features;Liberism;Sovranism;Conservatorism;Authoritarianism;Politics_interested;Importance_of_elections_italy;Importance_of_elections_europe;Voting_not_important;Importance_of_information;Politics_impacts_on_life;Political_orientation;Vote_italy_2013;Vote_europe_2014;Vote_italy_2018;Vote_italy_2019_intentionality;Vote_europe_2019_intentionality;Status;Location_grow_up;Study_title;Work;isNew;Q_TotalDuration;enc;gc;age
25/04/19 13:58;25/04/19 14:04;IP Address;93.66.66.93;100;393;TRUE;25/04/19 14:04;45.514.007.568.359.300;88.495.025.634.765.600;TRUE;100;0;Maschio;72;Tra 5000-9999 persone;Da 60-79.999 euro;Lombardia;5 - simile;5 - simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;2 - diversa;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;1 - molto diversa;5 - simile;4 - leggermente simile;1;5;5;3;1;1;1;5;2;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Salute,Prezzi e costo della vita,Affidabilità e qualità dei candidati alla tornata elettorale,Sicurezza e Difesa;-9;-21;-29;13;6;6;6;1;7;6;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Movimento 5 Stelle;Non ho intenzione di votare;Non andrei a votare;Sposata/o o convivi;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Sono in pensione;;393;0;1;65+
25/04/19 14:00;25/04/19 14:05;IP Address;185.154.90.159;100;303;TRUE;25/04/19 14:05;45.393.402.099.609.300;765.020.751.953.125;;;;Maschio;65;Tra 2.000-4999 persone;Da 20-39.999 euro;Piemonte;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;2 - diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;2 - diversa;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;2 - diversa;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;2 - diversa;3 - leggermente diversa;2 - diversa;3 - leggermente diversa;5 - simile;1;1;2;2;1;1;1;1;2;Educazione e investimenti in ricerca,Occupazione,Prezzi e costo della vita;-30;-29;-20;-29;1;4;4;2;4;3;Apolitico;Centro-Sinistra;Partito Democratico;Partito Democratico;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Area rurale;Diploma di scuola superiore o equivalente;Sono in pensione;;303;0;1;65+
25/04/19 14:04;25/04/19 14:07;IP Address;95.249.2.2;100;203;TRUE;25/04/19 14:07;455.355.987.548.828.000;102.147.064.208.984.000;TRUE;100;0;Maschio;37;Tra 5000-9999 persone;Da 20-39.999 euro;Lombardia;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;4;4;3;2;3;2;3;3;4;Occupazione,Ambiente,Salute,Affidabilità e qualità dei candidati alla tornata elettorale;24;11;17;9;3;5;3;4;6;4;Di Destra;Movimento 5 Stelle;Movimento 5 Stelle;Lega;Lega;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;203;0;1;35-49
25/04/19 14:04;25/04/19 14:08;IP Address;79.30.36.67;100;255;TRUE;25/04/19 14:08;45.649.505.615.234.300;1.377.679.443.359.370;;;;Maschio;64;Tra 100-499.999 persone;Da 40-59.999 euro;Friuli Venezia Giulia;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;1;4;4;5;1;5;1;4;4;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salute,Pensioni e assistenza sociale,Migrazione e confini,Sicurezza e Difesa;-22;11;-9;-9;7;7;7;1;6;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Movimento 5 Stelle;Lega;Lega;Separata/o;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;255;0;1;50-64
25/04/19 14:06;25/04/19 14:11;IP Address;47.53.177.248;100;279;TRUE;25/04/19 14:11;4.085.260.009.765.620;1.426.849.365.234.370;;;;Femmina;28;Tra 100-499.999 persone;Da 100-149.999 euro;Campania;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;2 - diversa;3 - leggermente diversa;5 - simile;3 - leggermente diversa;5;4;5;3;4;4;5;3;2;Educazione e investimenti in ricerca,Politica estera,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale);12;8;-12;15;4;3;5;2;5;4;Di Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Lega;Lega;Lega;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Lavoro come dipendente;;279;0;1;25-34
25/04/19 14:02;25/04/19 14:12;IP Address;158.148.148.16;100;580;TRUE;25/04/19 14:12;393.000.030.517.578.000;16.25;TRUE;100;0;Femmina;70;Tra 5000-9999 persone;Fino a 20.000 euro;Lombardia;2 - diversa;2 - diversa;2 - diversa;2 - diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;2 - diversa;2 - diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;2 - diversa;5 - simile;2 - diversa;4 - leggermente simile;5 - simile;5;1;1;1;1;5;2;1;4;Ambiente,Pensioni e assistenza sociale,Migrazione e confini;-50;50;50;50;7;7;7;5;7;7;Di Centro-Destra;Centro-Destra;Lega Nord;Lega;Lega;Fratelli d'Italia;Vedova/o;Area rurale;Licenza media;Sono in pensione;;580;0;1;65+
25/04/19 14:09;25/04/19 14:15;IP Address;79.44.102.26;100;381;TRUE;25/04/19 14:15;455.355.987.548.828.000;102.147.064.208.984.000;;;;Maschio;67;Tra 10-49.999 persone;Da 20-39.999 euro;Lombardia;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;2 - diversa;5 - simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1;5;5;2;1;2;1;3;1;Educazione e investimenti in ricerca,Occupazione,Salario e diritti dei lavoratori;-20;-49;-41;11;6;7;7;1;6;6;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;#NAME?;Sposata/o o convivi;Piccola città;Licenza media;Sono in pensione;;381;0;1;65+
25/04/19 14:04;25/04/19 14:15;IP Address;109.115.99.32;100;642;TRUE;25/04/19 14:15;418.903.961.181.640.000;125.124.053.955.078.000;TRUE;98;0;Maschio;71;Tra 100-499.999 persone;Da 60-79.999 euro;Lazio;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;1 - molto diversa;6 - molto simile;1 - molto diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1;2;5;3;1;4;1;5;1;Politica estera,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Pensioni e assistenza sociale,Prezzi e costo della vita,Affidabilità e qualità dei candidati alla tornata elettorale,Facce e proposte nuove, innovative;-40;-31;-50;30;7;7;7;1;7;7;Apolitico;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Non andrei a votare;Sposata/o o convivi;Grande città (500.000+ abitanti);Licenza media;Sono in pensione;;642;0;1;65+
25/04/19 13:57;25/04/19 14:16;IP Address;95.251.154.20;100;1116;TRUE;25/04/19 14:16;41.035.797.119.140.600;14.382.293.701.171.800;;2;0;Femmina;25;Tra 10-49.999 persone;Da 20-39.999 euro;Campania;4 - leggermente simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;5 - simile;2 - diversa;6 - molto simile;3 - leggermente diversa;5 - simile;6 - molto simile;5 - simile;6 - molto simile;3 - leggermente diversa;3 - leggermente diversa;1 - molto diversa;5 - simile;1 - molto diversa;5 - simile;2 - diversa;5 - simile;6 - molto simile;1;2;3;4;4;3;3;4;2;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Ambiente,Salute,Supporto alle imprese italiane;-9;-30;-50;12;6;7;7;1;6;6;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;#NAME?;Partito Democratico;Nubile/Celibe;Piccola città;Laurea triennale o equivalente;Sono un/a libero/a professionista o un/a artista;;1116;0;1;25-34
25/04/19 14:07;25/04/19 14:16;IP Address;87.0.236.108;100;554;TRUE;25/04/19 14:16;45.649.505.615.234.300;1.377.679.443.359.370;TRUE;100;5;Femmina;71;Tra 10-49.999 persone;Da 20-39.999 euro;Friuli Venezia Giulia;4 - leggermente simile;5 - simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;2 - diversa;2 - diversa;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;1 - molto diversa;6 - molto simile;2 - diversa;5 - simile;5 - simile;5 - simile;6 - molto simile;1;2;3;1;1;2;1;3;2;Occupazione,Carisma ed energia del leader,Prezzi e costo della vita;10;12;-11;20;2;7;7;4;5;2;Di Centro;Centro;Partito Democratico;Partito Democratico;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Licenza media;Lavoro come dipendente;;554;0;1;65+
25/04/19 14:14;25/04/19 14:19;IP Address;87.6.59.41;100;324;TRUE;25/04/19 14:19;44.493.804.931.640.600;113.386.993.408.203.000;;2;0;Maschio;25;Tra 50-99.999 persone;Da 80-99.999 euro;Lombardia;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;5;1;3;3;1;4;5;1;2;Salario e diritti dei lavoratori,Ambiente,Migrazione e confini,Affidabilità e qualità dei candidati alla tornata elettorale,Sicurezza e Difesa;12;8;-32;22;6;6;7;1;6;5;Di Centro;Centro;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Nubile/Celibe;Piccola città;Laurea magistrale o equivalente;Lavoro come dipendente;;324;0;1;25-34
25/04/19 14:17;25/04/19 14:22;IP Address;151.33.57.104;100;340;TRUE;25/04/19 14:22;450.724.945.068.359.000;76.876.983.642.578.100;;;;Femmina;84;Tra 10-49.999 persone;Da 20-39.999 euro;Piemonte;5 - simile;5 - simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;6 - molto simile;5 - simile;3 - leggermente diversa;2 - diversa;2 - diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;5 - simile;5 - simile;1;1;4;1;1;1;1;1;1;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Pensioni e assistenza sociale;-50;-22;-8;-39;6;7;6;1;6;6;Di Centro-Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Vedova/o;Piccola città;Licenza media;Sono in pensione;;340;0;1;65+
25/04/19 14:17;25/04/19 14:23;IP Address;2.45.91.143;100;366;TRUE;25/04/19 14:23;4.085.260.009.765.620;1.426.849.365.234.370;;2;0;Maschio;87;Piu' di 1 milione persone;Da 20-39.999 euro;Campania;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;3;3;1;1;1;3;2;2;1;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Salute,Prezzi e costo della vita,Sicurezza e Difesa;14;2;14;-4;5;5;3;1;4;4;Di Centro-Destra;Centro-Destra;Forza Italia;Forza Italia;Lega;Lega;Vedova/o;Grande città (500.000+ abitanti);Licenza media;Sono in pensione;;366;0;1;65+
25/04/19 14:18;25/04/19 14:26;IP Address;2.42.133.30;100;481;TRUE;25/04/19 14:26;4.377.850.341.796.870;112.494.049.072.265.000;;2;0;Femmina;65;Tra 10-49.999 persone;Da 20-39.999 euro;Toscana;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;5 - simile;2 - diversa;2 - diversa;2 - diversa;5 - simile;1 - molto diversa;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;1 - molto diversa;4 - leggermente simile;2 - diversa;5 - simile;2 - diversa;5 - simile;2 - diversa;6 - molto simile;6 - molto simile;3;5;4;2;3;3;4;3;2;Salario e diritti dei lavoratori,Ambiente,Pensioni e assistenza sociale;-29;10;-7;-38;2;4;6;7;5;4;Apolitico;Altro;Non ho votato;Non ho votato;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Licenza media;Sono in pensione;;481;0;1;65+
25/04/19 14:20;25/04/19 14:26;IP Address;82.53.170.252;100;366;TRUE;25/04/19 14:26;418.903.961.181.640.000;125.124.053.955.078.000;;;;Femmina;57;Tra 50-99.999 persone;Da 40-59.999 euro;Lazio;5 - simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;4;5;3;5;4;4;3;4;4;Politica estera,Occupazione,Ambiente,Migrazione e confini,Sicurezza e Difesa;42;49;29;32;6;6;6;2;7;6;Di Destra;Centro-Destra;Fratelli d'Italia;Lega;Lega;Fratelli d'Italia;Sposata/o o convivi;Piccola città;Laurea triennale o equivalente;Sono un/a imprenditore/ice;;366;0;1;50-64
25/04/19 14:23;25/04/19 14:28;IP Address;82.57.8.143;100;287;TRUE;25/04/19 14:28;411.114.959.716.796.000;168.553.924.560.546.000;TRUE;;0;Femmina;62;Tra 10-49.999 persone;Da 20-39.999 euro;Puglia;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;5;5;5;3;2;3;2;2;3;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Prezzi e costo della vita;5;6;10;9;7;7;7;1;7;5;Apolitico;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Licenza media;Mi prendo cura di casa e famiglia;;287;0;1;50-64
25/04/19 14:21;25/04/19 14:28;IP Address;79.40.113.31;100;430;TRUE;25/04/19 14:28;45.808.197.021.484.300;90.832.061.767.578.100;TRUE;100;0;Maschio;67;Tra 5000-9999 persone;Da 40-59.999 euro;Lombardia;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;1;4;5;3;1;5;1;4;3;Prezzi e costo della vita,Migrazione e confini,Sicurezza e Difesa;10;-16;-30;39;5;5;5;1;6;4;Di Centro-Destra;Centro-Destra;Forza Italia;Forza Italia;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;430;0;1;65+
25/04/19 14:24;25/04/19 14:31;IP Address;93.57.250.186;100;425;TRUE;25/04/19 14:31;435.442.962.646.484.000;10.326.202.392.578.100;TRUE;100;0;Maschio;68;Tra 10-49.999 persone;Da 80-99.999 euro;Toscana;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;2 - diversa;3 - leggermente diversa;4 - leggermente simile;2 - diversa;4 - leggermente simile;5 - simile;2 - diversa;5 - simile;4 - leggermente simile;5 - simile;2 - diversa;3 - leggermente diversa;2 - diversa;4 - leggermente simile;2 - diversa;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;1;1;3;2;1;4;1;3;3;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Occupazione,Ambiente,Affidabilità e qualità dei candidati alla tornata elettorale,Facce e proposte nuove, innovative;-30;-45;-33;-35;6;6;7;1;6;6;Di Centro-Sinistra;Centro-Sinistra;L'altra Europa con Tsipras;Sinistra Ecologia e Libertà;Partito Democratico;La Sinistra;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Sono in pensione;;425;0;1;65+
25/04/19 14:17;25/04/19 14:33;IP Address;151.75.182.71;100;999;TRUE;25/04/19 14:34;41.085.906.982.421.800;1.427.679.443.359.370;;2;0;Femmina;77;Tra 10-49.999 persone;Da 20-39.999 euro;Campania;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;1 - molto diversa;4 - leggermente simile;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;2 - diversa;3 - leggermente diversa;1 - molto diversa;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;1;4;5;2;1;1;1;3;3;Occupazione,Ambiente,Salute,Prezzi e costo della vita,Affidabilità e qualità dei candidati alla tornata elettorale;-10;31;12;42;4;7;6;1;5;5;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;La Sinistra;Sposata/o o convivi;Grande città (500.000+ abitanti);Licenza media;Mi prendo cura di casa e famiglia;;999;0;1;65+
25/04/19 14:28;25/04/19 14:34;IP Address;37.176.42.63;100;394;TRUE;25/04/19 14:34;45.470.703.125;918.890.380.859.375;TRUE;100;0;Femmina;88;Tra 100-499.999 persone;Fino a 20.000 euro;Emilia Romagna;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;3;3;3;3;1;3;2;2;3;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Salario e diritti dei lavoratori,Carisma ed energia del leader,Sicurezza e Difesa;11;50;50;50;4;4;4;4;4;4;Di Centro;Centro;Altro;Fratelli d'Italia;Lega;#NAME?;Sposata/o o convivi;Area rurale;Diploma di scuola superiore o equivalente;Sono in pensione;;394;0;1;65+
25/04/19 14:21;25/04/19 14:35;IP Address;130.25.196.214;100;826;TRUE;25/04/19 14:35;455.323.944.091.796.000;90.402.069.091.796.800;;;;Femmina;66;Tra 2.000-4999 persone;Da 20-39.999 euro;Lombardia;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;4;5;4;5;3;3;3;4;4;Educazione e investimenti in ricerca,Occupazione,Pensioni e assistenza sociale;50;-21;31;31;7;7;7;1;7;7;Di Centro-Destra;Centro-Destra;Forza Italia;Fratelli d'Italia;Lega;Movimento 5 Stelle;Vedova/o;Piccola città;Laurea magistrale o equivalente;Lavoro come dipendente;;826;0;1;65+
25/04/19 14:25;25/04/19 14:35;IP Address;82.52.8.112;100;643;TRUE;25/04/19 14:35;455.355.987.548.828.000;102.147.064.208.984.000;;2;0;Maschio;66;Tra 10-49.999 persone;Da 60-79.999 euro;Lombardia;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;5 - simile;2 - diversa;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;2 - diversa;2 - diversa;1 - molto diversa;3 - leggermente diversa;2 - diversa;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;1;1;1;3;2;1;1;1;1;Educazione e investimenti in ricerca,Politica estera,Diritti per le donne e le minoranze,Occupazione,Ambiente,Supporto alle imprese italiane;10;-50;-10;-11;4;7;7;1;7;6;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;#NAME?;Sposata/o o convivi;Grande città (500.000+ abitanti);Dottorato di ricerca;Sono in pensione;;643;0;1;65+
25/04/19 14:24;25/04/19 14:36;IP Address;151.74.222.241;100;709;TRUE;25/04/19 14:36;381.938.934.326.171.000;155.525.970.458.984.000;;;;Maschio;67;Tra 100-499.999 persone;Da 20-39.999 euro;Sicilia;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;1;4;4;1;1;1;1;3;1;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione;20;10;10;-9;5;6;5;1;6;6;Di Centro;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;709;0;1;65+
25/04/19 14:30;25/04/19 14:37;IP Address;5.90.6.33;100;423;TRUE;25/04/19 14:37;450.724.945.068.359.000;76.876.983.642.578.100;;2;0;Femmina;25;Tra 500-999.999 persone;Da 150-299.999 euro;Piemonte;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;1 - molto diversa;6 - molto simile;6 - molto simile;5;1;3;1;1;1;1;1;1;Diritti per le donne e le minoranze,Salario e diritti dei lavoratori,Ambiente,Salute,Sicurezza e Difesa;0;-40;-9;-1;4;6;6;7;6;4;Apolitico;Altro;Altro;Altro;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Sono uno/a studente;;423;0;1;25-34
25/04/19 14:06;25/04/19 14:39;IP Address;87.10.189.201;100;2000;TRUE;25/04/19 14:39;434.037.933.349.609.000;13.553.802.490.234.300;TRUE;100;0;Femmina;67;Tra 10-49.999 persone;Da 20-39.999 euro;Marche;5 - simile;5 - simile;3 - leggermente diversa;5 - simile;2 - diversa;2 - diversa;1 - molto diversa;4 - leggermente simile;1 - molto diversa;1 - molto diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;1 - molto diversa;2 - diversa;2 - diversa;5 - simile;2 - diversa;2 - diversa;3 - leggermente diversa;5 - simile;5 - simile;1;1;3;1;1;4;1;1;3;Educazione e investimenti in ricerca,Occupazione,Ambiente,Salute,Supporto alle imprese italiane,Facce e proposte nuove, innovative;44;4;11;0;4;7;6;1;6;6;Di Sinistra;Centro-Sinistra;Partito Democratico;Movimento 5 Stelle;Movimento 5 Stelle;#NAME?;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;2000;0;1;65+
